shared_distinct_shell_count,distinct_union_shell_count,union_shells,type_multiset_pair,pair_count
1,4,65 82 138 146,B C C|A B C,1
1,4,65 82 138 150,B C C|A B C,1
1,4,65 82 138 186,B C C|A B C,1
1,4,65 82 138 194,B C C|A B C,1
1,4,65 82 138 216,B C C|A B C,1
1,4,65 82 138 224,B C C|A B C,1
1,4,65 82 138 254,B C C|A B C,1
1,4,65 82 141 146,B B C|A B C,1
1,4,65 82 141 150,B B C|A B C,1
1,4,65 82 141 152,B B C|A B C,1
1,4,65 82 141 168,B B C|A B C,1
1,4,65 82 141 182,B B C|A B C,1
1,4,65 82 141 186,B B C|A B C,1
1,4,65 82 141 216,B B C|A B C,1
1,4,65 82 141 222,B B C|A B C,1
1,4,65 82 141 234,B B C|A B C,1
1,4,65 82 141 248,B B C|A B C,1
1,4,65 82 142 146,B C C|A B C,1
1,4,65 82 142 152,B C C|A B C,1
1,4,65 82 142 234,B C C|A B C,1
1,4,65 82 144 194,B C C|A B C,1
1,4,65 82 146 165,B B C|A B C,1
1,4,65 82 146 174,B C C|A B C,1
1,4,65 82 146 189,B B C|A B C,1
1,4,65 82 146 196,B C C|A B C,1
1,4,65 82 146 201,B B C|A B C,1
1,4,65 82 146 209,B B C|A B C,1
1,4,65 82 146 214,B C C|A B C,1
1,4,65 82 146 228,B C C|A B C,1
1,4,65 82 146 230,B C C|A B C,1
1,4,65 82 146 237,B B C|A B C,1
1,4,65 82 150 165,B B C|A B C,1
1,4,65 82 150 174,B C C|A B C,1
1,4,65 82 150 198,B C C|A B C,1
1,4,65 82 150 228,B C C|A B C,1
1,4,65 82 150 230,B C C|A B C,1
1,4,65 82 150 236,B C C|A B C,1
1,4,65 82 150 237,B B C|A B C,1
1,4,65 82 152 165,B B C|A B C,1
1,4,65 82 152 174,B C C|A B C,1
1,4,65 82 152 189,B B C|A B C,1
1,4,65 82 152 209,B B C|A B C,1
1,4,65 82 158 172,B C C|A B C,1
1,4,65 82 158 174,B C C|A B C,1
1,4,65 82 158 189,B B C|A B C,1
1,4,65 82 158 209,B B C|A B C,1
1,4,65 82 158 236,B C C|A B C,1
1,4,65 82 158 237,B B C|A B C,1
1,4,65 82 165 168,B B C|A B C,1
1,4,65 82 165 186,B B C|A B C,1
1,4,65 82 165 194,B B C|A B C,1
1,4,65 82 165 206,B B C|A B C,1
1,4,65 82 165 222,B B C|A B C,1
1,4,65 82 165 234,B B C|A B C,1
1,4,65 82 165 248,B B C|A B C,1
1,4,65 82 165 254,B B C|A B C,1
1,4,65 82 168 174,B C C|A B C,1
1,4,65 82 168 189,B B C|A B C,1
1,4,65 82 168 198,B C C|A B C,1
1,4,65 82 168 201,B B C|A B C,1
1,4,65 82 168 230,B C C|A B C,1
1,4,65 82 168 237,B B C|A B C,1
1,4,65 82 172 182,B C C|A B C,1
1,4,65 82 172 254,B C C|A B C,1
1,4,65 82 174 182,B C C|A B C,1
1,4,65 82 174 186,B C C|A B C,1
1,4,65 82 174 194,B C C|A B C,1
1,4,65 82 174 206,B C C|A B C,1
1,4,65 82 174 216,B C C|A B C,1
1,4,65 82 174 218,B C C|A B C,1
1,4,65 82 174 222,B C C|A B C,1
1,4,65 82 174 234,B C C|A B C,1
1,4,65 82 174 248,B C C|A B C,1
1,4,65 82 182 184,B C C|A B C,1
1,4,65 82 182 189,B B C|A B C,1
1,4,65 82 182 196,B C C|A B C,1
1,4,65 82 182 201,B B C|A B C,1
1,4,65 82 182 209,B B C|A B C,1
1,4,65 82 182 214,B C C|A B C,1
1,4,65 82 182 228,B C C|A B C,1
1,4,65 82 182 236,B C C|A B C,1
1,4,65 82 184 206,B C C|A B C,1
1,4,65 82 184 218,B C C|A B C,1
1,4,65 82 184 254,B C C|A B C,1
1,4,65 82 186 189,B B C|A B C,1
1,4,65 82 186 198,B C C|A B C,1
1,4,65 82 186 201,B B C|A B C,1
1,4,65 82 186 209,B B C|A B C,1
1,4,65 82 186 228,B C C|A B C,1
1,4,65 82 186 230,B C C|A B C,1
1,4,65 82 186 237,B B C|A B C,1
1,4,65 82 189 194,B B C|A B C,1
1,4,65 82 189 206,B B C|A B C,1
1,4,65 82 189 216,B B C|A B C,1
1,4,65 82 189 218,B B C|A B C,1
1,4,65 82 189 222,B B C|A B C,1
1,4,65 82 189 234,B B C|A B C,1
1,4,65 82 189 248,B B C|A B C,1
1,4,65 82 194 196,B C C|A B C,1
1,4,65 82 194 198,B C C|A B C,1
1,4,65 82 194 201,B B C|A B C,1
1,4,65 82 194 214,B C C|A B C,1
1,4,65 82 194 228,B C C|A B C,1
1,4,65 82 194 230,B C C|A B C,1
1,4,65 82 194 237,B B C|A B C,1
1,4,65 82 196 218,B C C|A B C,1
1,4,65 82 196 234,B C C|A B C,1
1,4,65 82 198 206,B C C|A B C,1
1,4,65 82 198 216,B C C|A B C,1
1,4,65 82 198 218,B C C|A B C,1
1,4,65 82 198 234,B C C|A B C,1
1,4,65 82 198 254,B C C|A B C,1
1,4,65 82 201 206,B B C|A B C,1
1,4,65 82 201 218,B B C|A B C,1
1,4,65 82 201 222,B B C|A B C,1
1,4,65 82 201 224,B B C|A B C,1
1,4,65 82 201 234,B B C|A B C,1
1,4,65 82 201 254,B B C|A B C,1
1,4,65 82 206 209,B B C|A B C,1
1,4,65 82 206 214,B C C|A B C,1
1,4,65 82 206 230,B C C|A B C,1
1,4,65 82 206 236,B C C|A B C,1
1,4,65 82 206 237,B B C|A B C,1
1,4,65 82 209 216,B B C|A B C,1
1,4,65 82 209 222,B B C|A B C,1
1,4,65 82 209 224,B B C|A B C,1
1,4,65 82 209 234,B B C|A B C,1
1,4,65 82 209 248,B B C|A B C,1
1,4,65 82 209 254,B B C|A B C,1
1,4,65 82 214 216,B C C|A B C,1
1,4,65 82 214 248,B C C|A B C,1
1,4,65 82 214 254,B C C|A B C,1
1,4,65 82 216 230,B C C|A B C,1
1,4,65 82 216 237,B B C|A B C,1
1,4,65 82 218 230,B C C|A B C,1
1,4,65 82 218 237,B B C|A B C,1
1,4,65 82 222 236,B C C|A B C,1
1,4,65 82 230 234,B C C|A B C,1
1,4,65 82 230 248,B C C|A B C,1
1,4,65 82 234 237,B B C|A B C,1
1,4,65 82 236 254,B C C|A B C,1
1,4,65 82 237 248,B B C|A B C,1
1,4,65 82 237 254,B B C|A B C,1
1,4,65 82 86 132,B C C|A B C,1
1,4,65 82 86 138,B C C|A B C,1
1,4,65 82 86 142,B C C|A B C,1
1,4,65 82 86 165,B B C|A B C,1
1,4,65 82 86 172,B C C|A B C,1
1,4,65 82 86 174,B C C|A B C,1
1,4,65 82 86 184,B C C|A B C,1
1,4,65 82 86 196,B C C|A B C,1
1,4,65 82 86 198,B C C|A B C,1
1,4,65 82 86 201,B B C|A B C,1
1,4,65 82 86 209,B B C|A B C,1
1,4,65 82 86 228,B C C|A B C,1
1,4,65 82 86 230,B C C|A B C,1
1,4,65 82 86 237,B B C|A B C,1
1,4,65 82 96 138,B C C|A B C,1
1,4,65 82 96 201,B B C|A B C,1
1,4,65 82 96 209,B B C|A B C,1
1,4,65 83 132 134,B C C|A B C,1
1,4,65 83 132 146,B C C|A B C,1
1,4,65 83 132 150,B C C|A B C,1
1,4,65 83 132 182,B C C|A B C,1
1,4,65 83 132 186,B C C|A B C,1
1,4,65 83 132 194,B C C|A B C,1
1,4,65 83 132 206,B C C|A B C,1
1,4,65 83 132 222,B C C|A B C,1
1,4,65 83 132 234,B C C|A B C,1
1,4,65 83 132 254,B C C|A B C,1
1,4,65 83 134 136,B B C|A B C,1
1,4,65 83 134 138,B C C|A B C,1
1,4,65 83 134 142,B C C|A B C,1
1,4,65 83 134 144,B C C|A B C,1
1,4,65 83 134 148,B B C|A B C,1
1,4,65 83 134 164,B B C|A B C,1
1,4,65 83 134 172,B C C|A B C,1
1,4,65 83 134 174,B C C|A B C,1
1,4,65 83 134 184,B C C|A B C,1
1,4,65 83 134 196,B C C|A B C,1
1,4,65 83 134 198,B C C|A B C,1
1,4,65 83 134 214,B C C|A B C,1
1,4,65 83 134 228,B C C|A B C,1
1,4,65 83 134 230,B C C|A B C,1
1,4,65 83 134 232,B B C|A B C,1
1,4,65 83 134 236,B C C|A B C,1
1,4,65 83 134 244,B B C|A B C,1
1,4,65 83 136 146,B B C|A B C,1
1,4,65 83 136 150,B B C|A B C,1
1,4,65 83 136 182,B B C|A B C,1
1,4,65 83 136 186,B B C|A B C,1
1,4,65 83 136 194,B B C|A B C,1
1,4,65 83 136 206,B B C|A B C,1
1,4,65 83 136 222,B B C|A B C,1
1,4,65 83 136 234,B B C|A B C,1
1,4,65 83 136 254,B B C|A B C,1
1,4,65 83 138 146,B C C|A B C,1
1,4,65 83 138 150,B C C|A B C,1
1,4,65 83 138 182,B C C|A B C,1
1,4,65 83 138 186,B C C|A B C,1
1,4,65 83 138 194,B C C|A B C,1
1,4,65 83 138 206,B C C|A B C,1
1,4,65 83 138 222,B C C|A B C,1
1,4,65 83 138 234,B C C|A B C,1
1,4,65 83 138 254,B C C|A B C,1
1,4,65 83 142 146,B C C|A B C,1
1,4,65 83 142 150,B C C|A B C,1
1,4,65 83 142 182,B C C|A B C,1
1,4,65 83 142 186,B C C|A B C,1
1,4,65 83 142 194,B C C|A B C,1
1,4,65 83 142 206,B C C|A B C,1
1,4,65 83 142 222,B C C|A B C,1
1,4,65 83 142 234,B C C|A B C,1
1,4,65 83 142 254,B C C|A B C,1
1,4,65 83 144 146,B C C|A B C,1
1,4,65 83 144 150,B C C|A B C,1
1,4,65 83 144 182,B C C|A B C,1
1,4,65 83 144 186,B C C|A B C,1
1,4,65 83 144 194,B C C|A B C,1
1,4,65 83 144 206,B C C|A B C,1
1,4,65 83 144 222,B C C|A B C,1
1,4,65 83 144 234,B C C|A B C,1
1,4,65 83 144 254,B C C|A B C,1
1,4,65 83 146 148,B B C|A B C,1
1,4,65 83 146 164,B B C|A B C,1
1,4,65 83 146 172,B C C|A B C,1
1,4,65 83 146 174,B C C|A B C,1
1,4,65 83 146 184,B C C|A B C,1
1,4,65 83 146 196,B C C|A B C,1
1,4,65 83 146 198,B C C|A B C,1
1,4,65 83 146 214,B C C|A B C,1
1,4,65 83 146 228,B C C|A B C,1
1,4,65 83 146 230,B C C|A B C,1
1,4,65 83 146 232,B B C|A B C,1
1,4,65 83 146 236,B C C|A B C,1
1,4,65 83 146 244,B B C|A B C,1
1,4,65 83 148 150,B B C|A B C,1
1,4,65 83 148 182,B B C|A B C,1
1,4,65 83 148 186,B B C|A B C,1
1,4,65 83 148 194,B B C|A B C,1
1,4,65 83 148 206,B B C|A B C,1
1,4,65 83 148 222,B B C|A B C,1
1,4,65 83 148 234,B B C|A B C,1
1,4,65 83 148 254,B B C|A B C,1
1,4,65 83 150 164,B B C|A B C,1
1,4,65 83 150 172,B C C|A B C,1
1,4,65 83 150 174,B C C|A B C,1
1,4,65 83 150 184,B C C|A B C,1
1,4,65 83 150 196,B C C|A B C,1
1,4,65 83 150 198,B C C|A B C,1
1,4,65 83 150 214,B C C|A B C,1
1,4,65 83 150 228,B C C|A B C,1
1,4,65 83 150 230,B C C|A B C,1
1,4,65 83 150 232,B B C|A B C,1
1,4,65 83 150 236,B C C|A B C,1
1,4,65 83 150 244,B B C|A B C,1
1,4,65 83 164 182,B B C|A B C,1
1,4,65 83 164 186,B B C|A B C,1
1,4,65 83 164 194,B B C|A B C,1
1,4,65 83 164 206,B B C|A B C,1
1,4,65 83 164 222,B B C|A B C,1
1,4,65 83 164 234,B B C|A B C,1
1,4,65 83 164 254,B B C|A B C,1
1,4,65 83 172 182,B C C|A B C,1
1,4,65 83 172 186,B C C|A B C,1
1,4,65 83 172 194,B C C|A B C,1
1,4,65 83 172 206,B C C|A B C,1
1,4,65 83 172 222,B C C|A B C,1
1,4,65 83 172 234,B C C|A B C,1
1,4,65 83 172 254,B C C|A B C,1
1,4,65 83 174 182,B C C|A B C,1
1,4,65 83 174 186,B C C|A B C,1
1,4,65 83 174 194,B C C|A B C,1
1,4,65 83 174 206,B C C|A B C,1
1,4,65 83 174 222,B C C|A B C,1
1,4,65 83 174 234,B C C|A B C,1
1,4,65 83 174 254,B C C|A B C,1
1,4,65 83 182 184,B C C|A B C,1
1,4,65 83 182 196,B C C|A B C,1
1,4,65 83 182 198,B C C|A B C,1
1,4,65 83 182 214,B C C|A B C,1
1,4,65 83 182 228,B C C|A B C,1
1,4,65 83 182 230,B C C|A B C,1
1,4,65 83 182 232,B B C|A B C,1
1,4,65 83 182 236,B C C|A B C,1
1,4,65 83 182 244,B B C|A B C,1
1,4,65 83 184 186,B C C|A B C,1
1,4,65 83 184 194,B C C|A B C,1
1,4,65 83 184 206,B C C|A B C,1
1,4,65 83 184 222,B C C|A B C,1
1,4,65 83 184 234,B C C|A B C,1
1,4,65 83 184 254,B C C|A B C,1
1,4,65 83 186 196,B C C|A B C,1
1,4,65 83 186 198,B C C|A B C,1
1,4,65 83 186 214,B C C|A B C,1
1,4,65 83 186 228,B C C|A B C,1
1,4,65 83 186 230,B C C|A B C,1
1,4,65 83 186 232,B B C|A B C,1
1,4,65 83 186 236,B C C|A B C,1
1,4,65 83 186 244,B B C|A B C,1
1,4,65 83 194 196,B C C|A B C,1
1,4,65 83 194 198,B C C|A B C,1
1,4,65 83 194 214,B C C|A B C,1
1,4,65 83 194 228,B C C|A B C,1
1,4,65 83 194 230,B C C|A B C,1
1,4,65 83 194 232,B B C|A B C,1
1,4,65 83 194 236,B C C|A B C,1
1,4,65 83 194 244,B B C|A B C,1
1,4,65 83 196 206,B C C|A B C,1
1,4,65 83 196 222,B C C|A B C,1
1,4,65 83 196 234,B C C|A B C,1
1,4,65 83 196 254,B C C|A B C,1
1,4,65 83 198 206,B C C|A B C,1
1,4,65 83 198 222,B C C|A B C,1
1,4,65 83 198 234,B C C|A B C,1
1,4,65 83 198 254,B C C|A B C,1
1,4,65 83 206 214,B C C|A B C,1
1,4,65 83 206 228,B C C|A B C,1
1,4,65 83 206 230,B C C|A B C,1
1,4,65 83 206 232,B B C|A B C,1
1,4,65 83 206 236,B C C|A B C,1
1,4,65 83 206 244,B B C|A B C,1
1,4,65 83 214 222,B C C|A B C,1
1,4,65 83 214 234,B C C|A B C,1
1,4,65 83 214 254,B C C|A B C,1
1,4,65 83 222 228,B C C|A B C,1
1,4,65 83 222 230,B C C|A B C,1
1,4,65 83 222 232,B B C|A B C,1
1,4,65 83 222 236,B C C|A B C,1
1,4,65 83 222 244,B B C|A B C,1
1,4,65 83 228 234,B C C|A B C,1
1,4,65 83 228 254,B C C|A B C,1
1,4,65 83 230 234,B C C|A B C,1
1,4,65 83 230 254,B C C|A B C,1
1,4,65 83 232 234,B B C|A B C,1
1,4,65 83 232 254,B B C|A B C,1
1,4,65 83 234 236,B C C|A B C,1
1,4,65 83 234 244,B B C|A B C,1
1,4,65 83 236 254,B C C|A B C,1
1,4,65 83 244 254,B B C|A B C,1
1,4,65 86 100 129,B B C|A B C,1
1,4,65 86 100 131,B B C|A B C,1
1,4,65 86 100 142,B C C|A B C,1
1,4,65 86 100 147,B B C|A B C,1
1,4,65 86 100 155,B B C|A B C,1
1,4,65 86 100 171,B B C|A B C,1
1,4,65 86 100 174,B C C|A B C,1
1,4,65 86 100 187,B B C|A B C,1
1,4,65 86 100 195,B B C|A B C,1
1,4,65 86 100 198,B C C|A B C,1
1,4,65 86 100 219,B B C|A B C,1
1,4,65 86 100 227,B B C|A B C,1
1,4,65 86 100 230,B C C|A B C,1
1,4,65 86 100 237,B B C|A B C,1
1,4,65 86 100 243,B B C|A B C,1
1,4,65 86 100 251,B B C|A B C,1
1,4,65 86 106 138,B C C|A B C,1
1,4,65 86 106 165,B B C|A B C,1
1,4,65 86 106 172,B C C|A B C,1
1,4,65 86 106 201,B B C|A B C,1
1,4,65 86 106 213,B B C|A B C,1
1,4,65 86 106 230,B C C|A B C,1
1,4,65 86 106 237,B B C|A B C,1
1,4,65 86 106 249,B B C|A B C,1
1,4,65 86 116 129,B B C|A B C,1
1,4,65 86 116 138,B C C|A B C,1
1,4,65 86 116 139,B B C|A B C,1
1,4,65 86 116 142,B C C|A B C,1
1,4,65 86 116 174,B C C|A B C,1
1,4,65 86 116 179,B B C|A B C,1
1,4,65 86 116 187,B B C|A B C,1
1,4,65 86 116 198,B C C|A B C,1
1,4,65 86 116 209,B B C|A B C,1
1,4,65 86 116 219,B B C|A B C,1
1,4,65 86 116 227,B B C|A B C,1
1,4,65 86 116 230,B C C|A B C,1
1,4,65 86 116 237,B B C|A B C,1
1,4,65 86 129 132,B C C|A B C,1
1,4,65 86 129 138,B C C|A B C,1
1,4,65 86 129 142,B C C|A B C,1
1,4,65 86 129 144,B C C|A B C,1
1,4,65 86 129 172,B C C|A B C,1
1,4,65 86 129 174,B C C|A B C,1
1,4,65 86 129 184,B C C|A B C,1
1,4,65 86 129 196,B C C|A B C,1
1,4,65 86 129 198,B C C|A B C,1
1,4,65 86 129 214,B C C|A B C,1
1,4,65 86 129 228,B C C|A B C,1
1,4,65 86 129 230,B C C|A B C,1
1,4,65 86 129 236,B C C|A B C,1
1,4,65 86 130 142,B C C|A B C,1
1,4,65 86 130 174,B C C|A B C,1
1,4,65 86 130 184,B C C|A B C,1
1,4,65 86 130 196,B C C|A B C,1
1,4,65 86 130 230,B C C|A B C,1
1,4,65 86 130 236,B C C|A B C,1
1,4,65 86 131 132,B C C|A B C,1
1,4,65 86 131 138,B C C|A B C,1
1,4,65 86 131 142,B C C|A B C,1
1,4,65 86 131 144,B C C|A B C,1
1,4,65 86 131 172,B C C|A B C,1
1,4,65 86 131 174,B C C|A B C,1
1,4,65 86 131 184,B C C|A B C,1
1,4,65 86 131 196,B C C|A B C,1
1,4,65 86 131 198,B C C|A B C,1
1,4,65 86 131 214,B C C|A B C,1
1,4,65 86 131 228,B C C|A B C,1
1,4,65 86 131 230,B C C|A B C,1
1,4,65 86 131 236,B C C|A B C,1
1,4,65 86 132 139,B C C|A B C,1
1,4,65 86 132 147,B C C|A B C,1
1,4,65 86 132 155,B C C|A B C,1
1,4,65 86 132 163,B C C|A B C,1
1,4,65 86 132 165,B C C|A B C,1
1,4,65 86 132 171,B C C|A B C,1
1,4,65 86 132 178,B C C|A B C,1
1,4,65 86 132 179,B C C|A B C,1
1,4,65 86 132 187,B C C|A B C,1
1,4,65 86 132 195,B C C|A B C,1
1,4,65 86 132 201,B C C|A B C,1
1,4,65 86 132 209,B C C|A B C,1
1,4,65 86 132 213,B C C|A B C,1
1,4,65 86 132 219,B C C|A B C,1
1,4,65 86 132 227,B C C|A B C,1
1,4,65 86 132 235,B C C|A B C,1
1,4,65 86 132 237,B C C|A B C,1
1,4,65 86 132 243,B C C|A B C,1
1,4,65 86 132 249,B C C|A B C,1
1,4,65 86 132 251,B C C|A B C,1
1,4,65 86 132 253,B C C|A B C,1
1,4,65 86 136 198,B C C|A B C,1
1,4,65 86 138 139,B C C|A B C,1
1,4,65 86 138 147,B C C|A B C,1
1,4,65 86 138 148,B C C|A B C,1
1,4,65 86 138 155,B C C|A B C,1
1,4,65 86 138 163,B C C|A B C,1
1,4,65 86 138 165,B C C|A B C,1
1,4,65 86 138 170,B C C|A B C,1
1,4,65 86 138 171,B C C|A B C,1
1,4,65 86 138 178,B C C|A B C,1
1,4,65 86 138 179,B C C|A B C,1
1,4,65 86 138 180,B C C|A B C,1
1,4,65 86 138 187,B C C|A B C,1
1,4,65 86 138 195,B C C|A B C,1
1,4,65 86 138 201,B C C|A B C,1
1,4,65 86 138 202,B C C|A B C,1
1,4,65 86 138 209,B C C|A B C,1
1,4,65 86 138 212,B C C|A B C,1
1,4,65 86 138 213,B C C|A B C,1
1,4,65 86 138 219,B C C|A B C,1
1,4,65 86 138 226,B C C|A B C,1
1,4,65 86 138 227,B C C|A B C,1
1,4,65 86 138 232,B C C|A B C,1
1,4,65 86 138 235,B C C|A B C,1
1,4,65 86 138 237,B C C|A B C,1
1,4,65 86 138 243,B C C|A B C,1
1,4,65 86 138 244,B C C|A B C,1
1,4,65 86 138 249,B C C|A B C,1
1,4,65 86 138 250,B C C|A B C,1
1,4,65 86 138 251,B C C|A B C,1
1,4,65 86 138 253,B C C|A B C,1
1,4,65 86 139 142,B C C|A B C,1
1,4,65 86 139 144,B C C|A B C,1
1,4,65 86 139 172,B C C|A B C,1
1,4,65 86 139 174,B C C|A B C,1
1,4,65 86 139 184,B C C|A B C,1
1,4,65 86 139 196,B C C|A B C,1
1,4,65 86 139 198,B C C|A B C,1
1,4,65 86 139 214,B C C|A B C,1
1,4,65 86 139 228,B C C|A B C,1
1,4,65 86 139 230,B C C|A B C,1
1,4,65 86 139 236,B C C|A B C,1
1,4,65 86 142 147,B C C|A B C,1
1,4,65 86 142 155,B C C|A B C,1
1,4,65 86 142 160,B C C|A B C,1
1,4,65 86 142 163,B C C|A B C,1
1,4,65 86 142 164,B C C|A B C,1
1,4,65 86 142 165,B C C|A B C,1
1,4,65 86 142 171,B C C|A B C,1
1,4,65 86 142 178,B C C|A B C,1
1,4,65 86 142 179,B C C|A B C,1
1,4,65 86 142 180,B C C|A B C,1
1,4,65 86 142 187,B C C|A B C,1
1,4,65 86 142 195,B C C|A B C,1
1,4,65 86 142 201,B C C|A B C,1
1,4,65 86 142 202,B C C|A B C,1
1,4,65 86 142 208,B C C|A B C,1
1,4,65 86 142 209,B C C|A B C,1
1,4,65 86 142 212,B C C|A B C,1
1,4,65 86 142 213,B C C|A B C,1
1,4,65 86 142 219,B C C|A B C,1
1,4,65 86 142 226,B C C|A B C,1
1,4,65 86 142 227,B C C|A B C,1
1,4,65 86 142 235,B C C|A B C,1
1,4,65 86 142 237,B C C|A B C,1
1,4,65 86 142 243,B C C|A B C,1
1,4,65 86 142 244,B C C|A B C,1
1,4,65 86 142 249,B C C|A B C,1
1,4,65 86 142 251,B C C|A B C,1
1,4,65 86 142 253,B C C|A B C,1
1,4,65 86 144 147,B C C|A B C,1
1,4,65 86 144 155,B C C|A B C,1
1,4,65 86 144 163,B C C|A B C,1
1,4,65 86 144 165,B C C|A B C,1
1,4,65 86 144 171,B C C|A B C,1
1,4,65 86 144 179,B C C|A B C,1
1,4,65 86 144 187,B C C|A B C,1
1,4,65 86 144 195,B C C|A B C,1
1,4,65 86 144 201,B C C|A B C,1
1,4,65 86 144 209,B C C|A B C,1
1,4,65 86 144 213,B C C|A B C,1
1,4,65 86 144 219,B C C|A B C,1
1,4,65 86 144 227,B C C|A B C,1
1,4,65 86 144 235,B C C|A B C,1
1,4,65 86 144 237,B C C|A B C,1
1,4,65 86 144 243,B C C|A B C,1
1,4,65 86 144 249,B C C|A B C,1
1,4,65 86 144 251,B C C|A B C,1
1,4,65 86 144 253,B C C|A B C,1
1,4,65 86 147 172,B C C|A B C,1
1,4,65 86 147 174,B C C|A B C,1
1,4,65 86 147 184,B C C|A B C,1
1,4,65 86 147 196,B C C|A B C,1
1,4,65 86 147 198,B C C|A B C,1
1,4,65 86 147 214,B C C|A B C,1
1,4,65 86 147 228,B C C|A B C,1
1,4,65 86 147 230,B C C|A B C,1
1,4,65 86 147 236,B C C|A B C,1
1,4,65 86 148 174,B C C|A B C,1
1,4,65 86 148 230,B C C|A B C,1
1,4,65 86 155 172,B C C|A B C,1
1,4,65 86 155 174,B C C|A B C,1
1,4,65 86 155 184,B C C|A B C,1
1,4,65 86 155 196,B C C|A B C,1
1,4,65 86 155 198,B C C|A B C,1
1,4,65 86 155 214,B C C|A B C,1
1,4,65 86 155 228,B C C|A B C,1
1,4,65 86 155 230,B C C|A B C,1
1,4,65 86 155 236,B C C|A B C,1
1,4,65 86 160 174,B C C|A B C,1
1,4,65 86 160 198,B C C|A B C,1
1,4,65 86 160 214,B C C|A B C,1
1,4,65 86 163 172,B C C|A B C,1
1,4,65 86 163 174,B C C|A B C,1
1,4,65 86 163 184,B C C|A B C,1
1,4,65 86 163 196,B C C|A B C,1
1,4,65 86 163 198,B C C|A B C,1
1,4,65 86 163 214,B C C|A B C,1
1,4,65 86 163 228,B C C|A B C,1
1,4,65 86 163 230,B C C|A B C,1
1,4,65 86 163 236,B C C|A B C,1
1,4,65 86 164 174,B C C|A B C,1
1,4,65 86 164 198,B C C|A B C,1
1,4,65 86 164 230,B C C|A B C,1
1,4,65 86 165 172,B C C|A B C,1
1,4,65 86 165 174,B C C|A B C,1
1,4,65 86 165 184,B C C|A B C,1
1,4,65 86 165 196,B C C|A B C,1
1,4,65 86 165 198,B C C|A B C,1
1,4,65 86 165 214,B C C|A B C,1
1,4,65 86 165 228,B C C|A B C,1
1,4,65 86 165 230,B C C|A B C,1
1,4,65 86 165 236,B C C|A B C,1
1,4,65 86 170 172,B C C|A B C,1
1,4,65 86 170 174,B C C|A B C,1
1,4,65 86 170 184,B C C|A B C,1
1,4,65 86 170 198,B C C|A B C,1
1,4,65 86 170 230,B C C|A B C,1
1,4,65 86 170 236,B C C|A B C,1
1,4,65 86 171 172,B C C|A B C,1
1,4,65 86 171 174,B C C|A B C,1
1,4,65 86 171 184,B C C|A B C,1
1,4,65 86 171 196,B C C|A B C,1
1,4,65 86 171 198,B C C|A B C,1
1,4,65 86 171 214,B C C|A B C,1
1,4,65 86 171 228,B C C|A B C,1
1,4,65 86 171 230,B C C|A B C,1
1,4,65 86 171 236,B C C|A B C,1
1,4,65 86 172 178,B C C|A B C,1
1,4,65 86 172 179,B C C|A B C,1
1,4,65 86 172 187,B C C|A B C,1
1,4,65 86 172 195,B C C|A B C,1
1,4,65 86 172 201,B C C|A B C,1
1,4,65 86 172 202,B C C|A B C,1
1,4,65 86 172 209,B C C|A B C,1
1,4,65 86 172 213,B C C|A B C,1
1,4,65 86 172 219,B C C|A B C,1
1,4,65 86 172 226,B C C|A B C,1
1,4,65 86 172 227,B C C|A B C,1
1,4,65 86 172 235,B C C|A B C,1
1,4,65 86 172 237,B C C|A B C,1
1,4,65 86 172 243,B C C|A B C,1
1,4,65 86 172 249,B C C|A B C,1
1,4,65 86 172 250,B C C|A B C,1
1,4,65 86 172 251,B C C|A B C,1
1,4,65 86 172 253,B C C|A B C,1
1,4,65 86 174 178,B C C|A B C,1
1,4,65 86 174 179,B C C|A B C,1
1,4,65 86 174 187,B C C|A B C,1
1,4,65 86 174 195,B C C|A B C,1
1,4,65 86 174 201,B C C|A B C,1
1,4,65 86 174 202,B C C|A B C,1
1,4,65 86 174 208,B C C|A B C,1
1,4,65 86 174 209,B C C|A B C,1
1,4,65 86 174 213,B C C|A B C,1
1,4,65 86 174 219,B C C|A B C,1
1,4,65 86 174 226,B C C|A B C,1
1,4,65 86 174 227,B C C|A B C,1
1,4,65 86 174 235,B C C|A B C,1
1,4,65 86 174 237,B C C|A B C,1
1,4,65 86 174 243,B C C|A B C,1
1,4,65 86 174 244,B C C|A B C,1
1,4,65 86 174 249,B C C|A B C,1
1,4,65 86 174 250,B C C|A B C,1
1,4,65 86 174 251,B C C|A B C,1
1,4,65 86 174 253,B C C|A B C,1
1,4,65 86 178 184,B C C|A B C,1
1,4,65 86 178 196,B C C|A B C,1
1,4,65 86 178 214,B C C|A B C,1
1,4,65 86 178 228,B C C|A B C,1
1,4,65 86 178 230,B C C|A B C,1
1,4,65 86 178 236,B C C|A B C,1
1,4,65 86 179 184,B C C|A B C,1
1,4,65 86 179 196,B C C|A B C,1
1,4,65 86 179 198,B C C|A B C,1
1,4,65 86 179 214,B C C|A B C,1
1,4,65 86 179 228,B C C|A B C,1
1,4,65 86 179 230,B C C|A B C,1
1,4,65 86 179 236,B C C|A B C,1
1,4,65 86 180 198,B C C|A B C,1
1,4,65 86 180 214,B C C|A B C,1
1,4,65 86 180 230,B C C|A B C,1
1,4,65 86 184 187,B C C|A B C,1
1,4,65 86 184 195,B C C|A B C,1
